post_id	title	benefit_text	gor_sa_har_text	featured_image_url	featured_image_path
287735	Äggröra med fetaost och spenat	En snabb, mättande och näringstät frukost. Kombinationen av protein, grönsaker och hälsosamma fetter gör detta till en perfekt start på dagen – både smakrikt och funktionellt!	Blanda ägg och grädde i en skål. Strö på salt och peppar. Hetta upp en stekpanna med smör. Häll i äggröran i pannan och rör om på svag värme tills äggröran blivit mjuk och krämig. Dela cocktailtomater i 4 delar. Lägg bladspenat på botten på en djup tallrik. Lägg på äggröra och tomat. Toppa med smulad fetaost och persiljekvist.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_0430.jpg	data/images/Aggrora med fetaost och spenat.jpg
287733	Blåbärssmoothie	En fruktig och mättande smoothie som passar perfekt till frukost, mellanmål eller efter träning. Rikt på antioxidanter och protein – en riktig hälsoboost i glas!	Lägg ner alla ingredienser i en blender och mixa till en jämn smoothie. Häll upp på glas och förvara rester i kylen.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_1144.jpg	data/images/Blabarssmoothie.jpg
287730	Omelett med keso och bär	En enkel och proteinrik frukost eller lunch med fräsch sötma från bär!	Dela jordgubbar i mindre bitar. Vispa upp ägg, salt och peppar i en skål. Hetta upp en stekpanna med smör. Häll omelettsmeten i stekpannan och stek ena sidan på svag värme tills den fått en fin färg. Lägg omeletten på en tallrik och toppa med keso, jordgubbar och blåbär.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_9766.jpg	data/images/Omelett med keso och bar.jpg
287728	Yoghurt med bovetegranola	En snabb och enkel frukost med hemgjord granola!	Häll yoghurt i en skål och toppa med granola. 1 portion = cirka 0.75 dl.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_1150.jpg	data/images/Yoghurt med bovetegranola.jpg
287725	Chokladbars med majskakor	Dessa chokladbars kombinerar krispiga majskakor med krämigt jordnötssmör och mörk choklad.	Smula majskakorna i en skål och blanda ner jordnötssmör, honung och salt. Blanda om ordentligt och lägg på en plåt med bakplåtspapper eller folie. Platta ut till en ruta, ca 20 cm x 30 cm. Smält chokladen över ett vattenbad och häll över kakan. Ställ in i kylen i minst en timme. Skär i rutor. Förvara i frysen.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_8229.jpg	data/images/Chokladbars med majskakor.jpg
287723	Nötfärstimbaler med chèvreost och soltorkad tomat	En smakrik och rustik rätt där krämig chèvre möter sötma från soltorkade tomater och mustig nötfärs. Perfekt för en mättande och näringsrik vardagsmiddag med tarmvänliga ingredienser!	Sätt ugnen på 200 grader. Smörj 6 muffinsformar med hälften av oljan. Lägg färsen i en skål. Krydda med salt, peppar och örtagårdskrydda. Tillsätt ägg och blanda om ordentligt. Fyll muffinsformarna med färs och gör en fördjupning i mitten. Finhacka soltorkade tomater och blanda med chèvre. Hacka basilika. Tillsätt hälften av basilikan och rör ihop till en creme. Fyll timbalerna med cremen och grädda i ugnen i 15 minuter. Strimla palsternacka och fänkål på längden. Skala och riv vitlök. Hetta upp en stekpanna med resten av oljan. Stek palsternacka och fänkål tills de får färg. Tillsätt vitlök och resten av basilikan och stek i ytterligare ett par minuter. Lägg upp de stekta grönsakerna på tallrikar. Lägg timbalerna ovanpå och servera tillsammans med rucolasallad. Dekorera med en basilikakvist.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_0966.jpg	data/images/Notfarstimbaler med chèvreost och soltorkad tomat.jpg
287721	Biff med nudelsallad och jordnötssås	En asiatiskinspirerad rätt där möra biffskivor möter krispiga grönsaker, frisk koriander och en krämig jordnötssås. Fullpackad med smak och funktionella näringsämnen!	Koka upp en kastrull med vatten och lite salt. Lägg i nudlarna och koka enligt anvisning påförpackningen. Strimla paprika och rödkål. Hacka koriander. Blanda nudlar, grönsaker och koriander i en skål. Finhacka röd chili. Blanda chili, sesamolja, ketjap manis, sweet chili, risvinäger och pressa i limejuice i en liten skål. Strö på salt och peppar och rör om. Häll dressingen över nudelsalladen och blanda om ordentligt. Lägg ryggbiff på en skärbräda. Strö salt och peppar på båda sidorna av köttet. Hetta upp en stekpanna med smör. Stek ryggbiffen på hög värme på båda sidor tills den fått fin färg, cirka 2 minuter per sida. Skala och riv vitlök. Skala och finhacka lök. Finhacka jordnötter och chili. Blanda vitlök, lök, jordnötter, chili, olivolja, kokosgrädde, ketjapmanis, jordnötssmör och vatten i en skål och blanda om ordentligt. Smaka av med salt och peppar. Lägg på nudelsallad och ryggbiff på tallrikar. Hacka jordnötter. Servera med jordnötssåsen och dekorera med korianderkvistar och jordnötter.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_0119.jpg	data/images/Biff med nudelsallad och jordnotssas.jpg
287718	Laxsallad med fetaost	En medelhavsinspirerad laxsallad som är både fräsch och mättande!	Skär lax i kuber. Hetta upp en stekpanna med olivolja. Bryn lax i 3-4 minuter. Salta och peppra. Skiva tomat och rödlök och fördela på tallrikar. Blanda pesto med balsamvinäger i en skål och ringla över tomaterna. Lägg på lax, fetaost och färska basilikablad. Rosta pinjenötter i en torr stekpanna och strö över salladen.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_4280.jpg	data/images/Laxsallad med fetaost.jpg
287714	Torsk med guacamole och sötpotatis	Rätten är full av fibrer, hälsosamma fetter och protein – perfekt som en balanserad lunch eller middag.	Sätt ugnen på 200 grader. Skala och skär sötpotatis i tunna bitar. Lägg sötpotatisen på en ugnsplåt med bakplåtspapper och häll på olivolja, salt, peppar och örtagårdskrydda. Blanda om och ställ in i ugnen i cirka 25 minuter. Gör guacamolen genom att mosa avokado i en skål. Skala och riv vitlök. Skala och finhacka rödlök. Finhacka chili och koriander. Blanda den mosade avokadon med vitlök, rödlök, limejuice, koriander och röd chili. Strö på salt och peppar. Strö på salt och svartpeppar på fisken. Hetta upp en stekpanna med olivolja. Lägg torsken i pannan och stek på medelvärme i cirka 3 minuter på varje sida. Lägg bladspenat på tallrikar. Lägg på sötpotatis och torsk. Toppa med guacamole och dekorera med korianderkvistar och limeklyftor.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_0070.jpg	data/images/Torsk med guacamole och sotpotatis.jpg
287712	Morotssoppa med ingefära och rostade kikärtor	En värmande och smakrik soppa som kombinerar sötma från morötter med hetta från chili och ingefära.	Sätt ugnen på 225 grader. Blötlägg kikärtor i kokande vatten i 10 minuter. Låt rinna av ordentligt och lägg kikärtor på en ugnsplåt. Ringla över olivolja och strö på smoked paprikakrydda, salt och peppar. Rör om på plåten så kryddblandningen täcker kikärtorna ordentligt. Ställ in i ugnen i 20 minuter. Rör om vid behov. Skala och riv ingefära. Finhacka chili. Skala och riv morötter. Hetta upp en kastrull med olivolja. Häll i chili, ingefära och morot och fräs i några minuter. Tillsätt vatten och buljong och låt koka upp. Tillsätt kokosmjölk och låt sjuda i 5 minuter. Strö på salt och peppar. Mixa soppan slät. Servera soppan i skålar och toppa med kikärtor, chili och basilika.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_0794.jpg	data/images/Morotssoppa med ingefara och rostade kikartor.jpg
287710	Färgstark fetaostsallad	En fräsch och näringstät sallad full av färg och smak! Perfekt som lätt lunch eller tillbehör, rik på antioxidanter, nyttiga fetter och vitaminer som boostar både energi och välmående.	Lägg spenatblad på tallrikar. Skär paprika, avokado och sockerärtor i skivor och lägg runt om. Dela tomater och lägg på tallrikarna. Smula över fetaost och lägg på granatäpplekärnor.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_1295.jpg	data/images/Fargstark fetaostsallad.jpg
287708	Omelettrulle	En lättlagad och näringsrik frukost eller lunch som håller dig mätt länge.	Vispa upp ägg i en skål. Strö på salt och peppar. Hetta upp en stekpanna med smör. Häll i omelettsmeten i stekpannan och stek ena sidan på svag värme tills den fått en fin färg. Strimla paprika. Lägg kalkon, cheddarost, paprika och bladspenat på omeletten. Rulla ihop omeletten till en rulle och dela den i två delar. Ställ omelettrullen i en liten skål och dekorera med basilikakvist.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_0450.jpg	data/images/Omelettrulle.jpg
287699	Chiapudding med jordgubbar och hallon	En frisk och näringsrik chiapudding med bär och banan som bas. Perfekt som frukost eller mellanmål!	Ta fram jordgubbar ur frysen och låt tina något. Lägg jordgubbar, banan, havregryn, honung och mandelmjölk i en bunke och mixa slät med en stavmixer. Häll i chiafrön och blanda om ordentligt. Ställ in blandningen i kylen i 2-3 timmar eller över natten. Rör om ordentligt innan servering. Toppa med grekisk yoghurt, kokosskivor och färska hallon.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_0153.jpg	data/images/Chiapudding med jordgubbar och hallon.jpg
287697	Keso med bovetegranola och frukt	En snabb och näringsrik frukost eller mellanmål med krämig keso, fiberrik granola och frukt full av vitaminer.	Skär mango i små bitar. Lägg keso på ett fat och lägg på frukt och bär. Toppa med granolan. Servera med grapefrukt.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_0192.jpg	data/images/Keso med bovetegranola och frukt.jpg
287690	Stekta äpplen med vit chokladkräm	En läcker efterrätt med naturlig sötma och fiber från frukt.	Skiva äpplen tunt. Hetta upp en stekpanna med smör och stek äpplen i någon minut. Häll på honung och strö på kanel och kardemumma. Lägg upp i skålar. Smält vit choklad i en skål i mikron. Blanda ner philadelphiaost. Klicka på chokladkräm på äpplena och servera.	https://functionalfoods.se/wp-content/uploads/2025/04/Stekta-applen-med-vit-chokladcreme.jpg	data/images/Stekta applen med vit chokladkram.jpg
287688	Chokladriskaka med jordnötssmör	En snabb och god treat med kombinationen av krämigt jordnötssmör, mörk choklad och knapriga riskakor.	Bred jordnötssmör på riskakorna. Skär chokladen i rutor och lägg i en skål. Smält i micron någon minut. Bred över chokladen på riskakorna och strö på lite flingsalt. Ställ in i frysen i 1 timme.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_1759.jpg	data/images/Chokladriskaka med jordnotssmor.jpg
287685	Burrata med tomatsallad	En enkel men näringstät sallad med mycket antioxidanter och hälsosamma fetter – perfekt som lätt lunch eller förrätt!	Skiva tomaten och lägg på en tallrik. Placera burratan i mitten och strö på salt, peppar och torkade örter. Hacka basilika. Halvera cocktailtomaterna och lägg i en skål tillsammans med olivolja, balsamico och basilika. Häll blandningen över burrataosten. Rosta pinjenötterna i en stekpanna. Klicka på pesto och strö över rostade pinjenötter. Garnera med basilika.	https://functionalfoods.se/wp-content/uploads/2025/04/Burrata-med-tomater.jpg	data/images/Burrata med tomatsallad.jpg
287683	Rotfruktssoppa	En värmande och kryddig soppa baserad på rotfrukter.	Skala och skär alla grönsaker i mindre bitar. Skala och finhacka lök och vitlök. Hetta upp en gryta och stek grönsakerna och löken i lite olja. Tillsätt kryddor, tomatpuré och häll på vatten. Smula ner buljongtärningen och låt koka i 20 minuter. Smaka av med salt och peppar. Fördela en portion i en soppskål. Toppa med hackad persilja.	https://functionalfoods.se/wp-content/uploads/2025/04/Rotfruktssoppa.jpg	data/images/Rotfruktssoppa.jpg
287681	Glasnudellsalad med grönsaker	En fräsch och smakrik glasnudelsallad fylld med färgstarka grönsaker.	Koka nudlar enligt anvisningen på paketet och häll av vattnet. Lägg nudlarna i en skål. Riv vitlök och ingefära. Hacka koriander. Blanda ihop alla ingredienser till marinaden. Smaka av med salt och peppar. Skala och skär morot i strimlor. Skär rödkål i strimlor. Kärna ur och skär paprika i strimlor och strimla salladslöken. Skär broccoli i buketter och strimla pak choi. Blanda ner alla grönsaker i nudelsalladen. Blanda ner marinaden i nudelsalladen. Toppa med färsk koriander	https://functionalfoods.se/wp-content/uploads/2025/04/glasnudelsallad.jpg	data/images/Glasnudellsalad med gronsaker.jpg
287679	Spenatsoppa med ägg	En krämig och näringstät spenatsoppa fylld med vitaminer, mineraler och fibrer.	Skala och hacka lök och vitlök. Hetta upp en kastrull med olja och fräs lök och vitlök. Hacka bladspenaten. Tillsätt spenat, buljongtärning, salt, svartpeppar, muskot och vatten. Låt koka ihop i ca 5 minuter. Mixa soppan slät och smaka av med salt och peppar. Tillsätt grädde och låt koka ihop. Servera soppan med ett hackat kokt ägg och garnera med timjan	https://functionalfoods.se/wp-content/uploads/2025/04/Spenatsoppa-med-agg.jpg	data/images/Spenatsoppa med agg.jpg
287677	Tomatsoppa med halloumi	En varm och smakrik tomatsoppa med extra protein och sälta från stekt halloumi.	Skala och hacka lök och vitlök. Hetta upp en kastrull med olja och stek löken och vitlöken i några minuter. Tillsätt krossade tomater, örtagårdskrydda, buljongtärning, honung och vatten. Låt koka upp och smaka av med salt och svartpeppar. Lägg soppan i en matberedare och mixa ihop eller använd en stavmixer. Koka upp soppan igen och låt koka ihop i 5 minuter. Späd med mer vatten om det behövs. Skär halloumi i mindre bitar. Hetta upp en stekpanna med olja och stek halloumi i några minuter. Halvera tomater. Hacka basilika. Fördela soppan i två skålar. Toppa med halloumi, halverade tomater och basilika.	https://functionalfoods.se/wp-content/uploads/2025/04/Tomatsoppa-med-halloumi.jpg	data/images/Tomatsoppa med halloumi.jpg
287671	Kryddmjölk med apelsin	En len och näringsrik dryck med fibrer, antioxidanter och antiinflammatoriska kryddor.	Lägg dadlar och kryddor i en blender och mixa hastigt. Tillsätt mandelmjölken, lite i taget, och mixa till en jämn dryck. Finriv apelsinskal. Blanda ner apelsinskal och häll upp i glas. Denna dryck går också bra att värma.	https://functionalfoods.se/wp-content/uploads/2025/04/IMG_5183.jpg	data/images/Kryddmjolk med apelsin.jpg
287665	Passionsfrukts- och mangosmoothie	En exotisk och näringstät smoothie.	Skala och skär apelsin och banan i mindre bitar och lägg i en blender. Riv ingefära. Tillsätt mango, passionsfrukt, ingefära, limejuice och mandlar. Mixa och späd med vatten till en jämn smoothie. Servera i glas och toppa med blåbär.	https://functionalfoods.se/wp-content/uploads/2025/03/Passionsfrukt-och-mangosmoothie.-JPG.jpg	data/images/Passionsfrukts- och mangosmoothie.jpg
287663	Jordgubbs- och granatäppelsmoothie	En fruktig och näringsrik smoothie.	Lägg jordgubbar och mango i en blender. Dela granatäpplet, gröp ut kärnorna och lägg dem i blendern (spara några till garnering). Skala bananen och lägg i blendern. Tillsätt mandelmjölk och mixa till en jämnsmoothie. Späd med vatten till en bra konsistens. Servera i glas.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_5202.jpg	data/images/Jordgubbs- och granatappelsmoothie.jpg
287661	Grön smoothie	En näringstät och uppfriskande grön smoothie fylld med vitaminer, fibrer och antioxidanter.	Skär grönkålen i mindre bitar och lägg tillsammans med spenat i en blender. Skala kiwi. Riv ingefära. Kärna ur päron och äpple. Skär selleri, gurka, kiwi, päron och äpple i bitar. Lägg dem i blendern tillsammans med ingefära och pressa i limejuice. Mixa och späd med vatten till en jämn smoothie.	https://functionalfoods.se/wp-content/uploads/2025/03/Gron-smoothie.jpg	data/images/Gron smoothie.jpg
287657	Blåbär- och hallonsmoothie	En syrlig och uppfriskande smoothie fylld med antioxidanter och vitaminer från hallon, blåbär och citrus.	Skala apelsin och banan. Lägg dem i enblender tillsammans med blåbär och hallon. Tillsätt citronjuice. Mixa och späd med mandelmjölk och vatten till en jämn smoothie. Servera i glas.	https://functionalfoods.se/wp-content/uploads/2025/03/Hallon-och-blabarssmoothie.jpg	data/images/Blabar- och hallonsmoothie.jpg
287655	Tropisk smoothie	En fräsch och uppiggande smoothie med naturlig sötma från banan, apelsin och mango.	Skala och skär apelsin och banan i mindre bitar och lägg i en blender. Tillsätt mango, limejuice och mynta. Mixa och späd med mandelmjölk och vatten till en jämn smoothie. Servera i glas.	https://functionalfoods.se/wp-content/uploads/2025/03/Tropisk-smoothie.jpg	data/images/Tropisk smoothie.jpg
287636	Zucchinikaka med kardemumma	Denna saftiga zucchinikaka med kardemumma och apelsinglasyr är en hälsosammare twist på en klassisk mjuk kaka.	Sätt ugnen på 175 grader. Riv zuccini grovt och pressa ur vätskan. Vispa ägg och kokossocker fluffigt. Blanda mjöl, kardemumma och bakpulver i en skål. Vänd ner mjölblandningen i smeten. Smält smör och vänd ner i smeten tillsammans med zucchini. Häll smeten i en form (15x10 cm) med bakplåtspapper och ställ in i ugnen i cirka 35-40 minuter, eller tills kakan känns fast. Låt kakan svalna helt. Vispa ihop philadelphiaost, smör och agavesirap till en glasyr. Riv zest från apelsin och blanda ned. Bred ut glasyren på kakan.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_9882.jpg	data/images/Zucchinikaka med kardemumma.jpg
287634	Lövbiffsgryta med champinjoner och grönsaksspagetti	En smakrik och krämig lövbiffsgryta med champinjoner och en lättare twist – grönsaksspagetti av squash och morot.	Skala och grovhacka lök. Skala och riv vitlök. Dela champinjoner i 4 delar. Skär paprika i bitar. Strimla lövbiff. Hacka persilja. Hetta upp en stekpanna med olivolja. Lägg lök, vitlök, lövbiff och grönsaker i pannan och stek i några minuter tills grönsakerna börjar mjukna. Blanda i ketjap manis och stek ytterligare i någon minut. Tillsätt grädde och senap. Strö på salt, peppar och persilja. Skala morot. Svarva morot och squash med en spirulizer eller hyvla tagliatelle med en potatisskalare. Lägg upp lövbiffsgryta på tallrikar och servera med grönsakspasta. Dekorera med persiljekvistar.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_0025.jpg	data/images/Lovbiffsgryta med champinjoner och gronsaksspagetti.jpg
287630	Lax med rödbetssallad	En näringsrik och smakrik rätt där den krämiga parmesansåsen kompletterar den söta rödbetssalladen och den saftiga laxen.	Sätt på ugnen på 175 grader. Dela rödbetor i tärningar. Skala och finhacka rödlök. Finhacka basilika. Blanda rödbetor, rödlök och basilika i en skål. Häll på olivolja och balsamvinäger. Strö på salt, peppar, örtagårdskrydda och blanda om. Dela laxfilén och lägg på en ugnsplåt. Strö på salt och peppar och ställ in i ugnen i 15 minuter. Blanda riven parmesan, creme fraiche, majonnäs och citronjuice i en skål. Strö på cayennepeppar, salt och peppar och rör om. Lägg upp rucolasallad på tallrikar. Placera rödbetssallad och laxen ovanpå. Toppa med kapris och parmesankräm. Dekorera med basilikakvistar och citronklyftor.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_9797.jpg	data/images/Lax med rodbetssallad.jpg
287631	Fisktaco med mangosalsa och sesamsås	En krispig fisktaco där torskens milda smak balanseras av söt mango och fräsch koriander.	Sätt ugnen på 200 grader. Skär torsk i större bitar och strö på salt och peppar. Knäck ägg i en mindre skål och rör om. Häll upp panko och sesamfrön på ett fat och rör om. Doppa bitarna av fisk i ägg och rulla dem i pankoblandningen tills de är helt täckta. Lägg fiskbitarna på en bakplåtsklädd ugnsplåt och ställ in i ugnen i 10 minuter. Blanda sesamolja, soja och majonnäs i en skål. Riv ingefära. Blanda ner ingefära i skålen och rör om. Skär avokado och mango i kuber. Skala och finhacka rödlök. Skär tomat i mindre bitar. Hacka koriander. Blanda avokado, mango, rödlök och tomat tillsammans med limejuice och koriander. Strö på salt och peppar. Lägg salladsblad på ett fat. Lägg på fisktaco och servera med sesamsåsen. Dekorera med korianderkvistar och citronklyftor.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_0522.jpg	data/images/Fisktaco med mangosalsa och sesamsas.jpg
287624	Pokébowl med lax	En fräsch och färgstark pokébowl fullpackad med näring från både grönsaker och proteinrika ingredienser.	Riv blomkål och broccoli. Hacka koriander. Lägg blomkål-och broccoliriset i en skål och blanda ner koriander, limesaft, salt och peppar. Fördela i botten på 2 djupa skålar. Riv rödkål. Hyvla morot. Skiva avokado. Strimla sockerärtor och salladslök. Skär mango i tärningar. Lägg på alla ingredienser i högar. Lägg på algsallad och picklad rödlök. Skiva laxen och lägg över. Strö på sesam och wasabikrydda. Riv vitlök. Blanda ihop chilimajonnäsen. Ringla lite teriyakisås över och servera med chilimajonnäs. Dekorera med limeklyfta och ärtskott.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_1233.jpg	data/images/Pokébowl med lax.jpg
287626	Detox my morning	En uppfriskande och kryddig detoxdryck som kickstartar dagen genom att stödja matsmältning och ämnesomsättning.	Riv ingefära. Pressa juice från citron. Blanda alla ingredienser i enkanna och servera i glas.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_5228.jpg	data/images/Detox my morning.jpg
287620	Halloumiburgare med rödbetor	En näringsrik och smakrik vegetarisk burgare där den salta halloumin möter den söta och jordiga smaken från rödbetor.	Koka rödbetor i ca 25 minuter. Skala och skiva rödbetor tunt. Skiva squash. Skala och hyvla moroten med en potatisskalare. Finhacka rödlök. Hetta upp en stekpanna med olja och bryn halloumiburgarna i några minuter tillsammans med squashskivor. Strö på salt, peppar och örtagårdskrydda. Lägg spenatblad på en tallrik och varva skivade rödbetor och halloumiburgare. Lägg squashskivor runt om. Toppa med rödlök, valnötter och en klick pesto. Blanda ihop gräddfil, majonnäs, vitlök, och örtagårdskrydda i en skål och servera såsen till. Dekorera med morot och persilja.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_4412-rotated.jpg	data/images/Halloumiburgare med rodbetor.jpg
287622	Shitake med nudlar	En smakrik asiatisk nudelrätt med shiitakesvamp, färgstarka grönsaker och kryddig pokesås.	Koka nudlar enligt förpackningen. Häll av vattnet. Skär shitakesvampen i skivor. Skala och riv vitlök. Skala och finhacka gul lök. Skär paprika i strimlor. Skala och skär moroten i strimlor. Strimla salladslök. Riv ingefära. Hetta upp en stekpanna med olivolja och stek svamp, vitlök, lök, ingefära, paprika och morot i några minuter. Tillsätt pokesås och blanda ner nudlarna. Krydda med salt och peppar och blanda ner salladslök. Servera med koriander och lime.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_6185.jpg	data/images/Shitake med nudlar.jpg
287618	Sötpotatissallad	En smakrik och näringsrik sötpotatissallad med rostade rotfrukter och krispiga kikärtor.	Sätt ugnen på 225 grader. Skala sötpotatisen och skär i lagom stora bitar. Hacka vitlök. Lägg på en ugnsplåt och blanda ner vitlök, olja och kryddor. Rosta i ugnen i 15 minuter. Lägg i en skål. Hacka timjan. Skölj de konserverade kikärtorna och blanda ner tillsammans med färsk timjan. Smaka av med kryddor. Dekorera med citronklyftor.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_7953.jpg	data/images/Sotpotatissallad.jpg
287615	Laxgryta med dill och citron	En krämig och näringsrik laxrätt med fräscha smaker från citron och dill.	Skär laxen i bitar. Strö på salt och peppar. Skala och riv vitlök. Skär bort roten och strimla fänkålen. Strimla purjolök. Hacka dill. Hetta upp en kastrull med olja och lägg ner vitlök, fänkål och purjolök. Stek i någon minut. Tillsätt vatten och smula ner buljongtärningen. Häll på havregrädde och dill. Pressa i citronjuice. Lägg ner lax och sojabönor och låt sjuda i 3 minuter. Blanda ner sockerärtorna. Smaka av med salt och peppar. Servera i skålar och dekorera med citronskiva och dillkvistar.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_7560.jpg	data/images/Laxgryta med dill och citron.jpg
287613	Laxfilé med broccolisallad	En färgstark rätt där ugnsbakad lax serveras med ett smakrikt broccoliris och en krämig fetaoströra.	Sätt ugnen på 175 grader. Dela laxfilén och lägg i en ugnsfast form. Salta och peppra. Ugnsbaka i 15 min. Hetta upp en stekpanna med olivolja. Bryn broccoliriset ett par minuter. Finhacka dill och blanda med broccoliriset. Tillsätt granatäppelkärnor och blanda runt. Blanda gräddfil i en skål tillsammans med fetaost. Saltaoch peppra. Servera laxfiléerna tillsammans med broccoliriset och fetaostkrämen. Dekorera med citronklyftor och dillkvistar.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_9415.jpg	data/images/Laxfilé med broccolisallad.jpg
287611	Ugnsbakad kyckling med tzatziki och sallad	En fräsch och balanserad måltid med ugnsbakad kyckling, tzatziki och en grönsakssallad.	Sätt ugnen på 200 grader. Riv vitlök. Lägg kycklingen i en skål och blanda ner riven vitlök, ketjapmanis, salt, peppar och örtagårdskrydda. Lägg på en plåt och ugnsbaka i 20 minuter. Riv gurka och vitlök. Blanda ihop alla ingredienser till tzatzikin i en skål. Gör salladen genom att hälla olivolja, citronsaft och örtagårdskrydda i en stor skål. Hacka persilja. Skär alla grönsaker i mindre bitar och lägg i skålen. Tillsätt persilja, salt och peppar och blanda om. Servera kycklingen med grekisk sallad och tzatziki. Dekorera med citronklyftor och persilja	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_1523.jpg	data/images/Ugnsbakad kyckling med tzatziki och sallad.jpg
287608	Avokado- och persikosallad	En fräsch och näringsrik sallad med krämig avokado och persikor.	Skala och skiva avokado. Skiva persikorna. Skala och strimla rödlök. Hacka mynta. Lägg avokadoskivorna på ett fat och pressa citronsaft över. Lägg på persikoskivor och rödlök. Strö på salt, svartpeppar och örtagårdskrydda. Ringla olivolja och vitbalsamico över och strö på hackad mynta. Rosta solrosfrön i en torr stekpanna. Ringla lite honung över och strö på salt. Toppa salladen med de rostade solrosfröna. Dekorera med färsk mynta och citronklyftor	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_0969.jpg	data/images/Avokado- och persikosallad.jpg
287605	Köttfärssås med konjaksnudlar	En hälsosam och mättande köttfärssås serverad med konjaksnudlar som är rika på fibrer och låga i kolhydrater.	Skala och finhacka lök och riv vitlök. Skala moroten och skär i tärningar. Skär selleri i små tärningar. Hacka basilika. Hetta upp en stekpanna med olivolja. Stek nötfärs i några minuter. Strö på salt och peppar. Tillsätt lök, vitlök, morot och selleri och stek i ytterligare några minuter. Rör ner krossade tomater, chilisås och örtkrydda. Låt köttfärssåsen koka ihop i cirka 20 minuter. Blanda ner hackad basilika. Skölj konjaksnudlarna och lägg på en tallrik. Lägg på köttfärssåsen och dekorera med basilika.	https://functionalfoods.se/wp-content/uploads/2025/03/IMG_1529.jpg	data/images/Kottfarssas med konjaksnudlar.jpg
287602	Balsamicomarinerade rödbetor med fetaost	En fräsch och näringsrik sallad med balsamicomarinerade rödbetor, krämig fetaost och knapriga nötter.	Skär rödbetorna i klyftor och lägg i en skål. Skala och strimla rödlök och lägg ner i skålen. Hacka persilja. Hacka mandlar. Blanda ner olivolja, balsamico, honung och persilja. Krydda med salt, peppar och örtagårdskrydda. Skär broccoli i buketter och lägg i en skål. Pressa över citronsaft. Lägg rucolasallad och broccoli på ett serveringsfat. Lägg på de balsamicomarinerade rödbetorna och fetaost. Toppa med hackade mandlar. Dekorera med citronklyftor	https://functionalfoods.se/wp-content/uploads/2025/03/Bild1.jpg	data/images/Balsamicomarinerade rodbetor med fetaost.jpg
287601	Ajvarspett med grekisk sallad och tzatziki	Saftiga ajvarspett med smakrik grekisk sallad och krämig tzatziki. En balanserad rätt med mycket protein, nyttiga fetter och probiotika som stödjer matsmältning och immunförsvar.	Sätt ugnen på 200 grader. Blötlägg spett. Skala och riv vitlök. Finhacka timjan. Blanda panko, vatten, vitlök och kryddor i en skål. Blanda ner ägg, färs, ajvar relish och timjan. Forma färs runt träspett och lägg på en ugnsplåt. Sätt in i ugnen i 12-13 minuter. Gör salladen genom att skära alla grönsaker i mindre bitar och lägg i en skål. Blanda ner olja, vinäger, honung, och kryddor tillsammans med fetaost. Gör tzatzikin genom att blanda ihop alla ingredienser i en skål. Ringla lite olivolja över. Servera spetten med salladen, tzatzikin, och ajvar relish. Dekorera med timjan och citron.	https://functionalfoods.se/wp-content/uploads/2025/03/Grekiska-spett-med-sallad.jpg	data/images/Ajvarspett med grekisk sallad och tzatziki.jpg
